county,lat,lon,population,water,grid,burden,subrgn,tier
46059,44.53089258798029,-98.9787915961115,3045.0,5.0,78.2,1.0,MROW,Elevated
46061,43.6806116,-97.7968454,3473.0,5.0,78.2,5.7,MROW,Elevated
46063,45.5966105,-103.4738711,1092.0,5.0,78.2,0.1,MROW,Elevated
46065,44.38277104064403,-100.26177122492233,17732.0,5.0,78.2,3.4,MROW,Elevated
46067,43.36617386794265,-97.75675064554467,7393.0,5.0,78.2,4.0,MROW,Elevated
46069,44.5371743,-99.4727359,1305.0,5.0,78.2,1.2,MROW,Elevated
46071,43.66992674575375,-101.62512043568364,2826.0,5.0,78.2,6.9,MROW,Elevated
46073,44.0634099,-98.6231702,1845.0,5.0,78.2,1.9,MROW,Elevated
46075,43.951991,-100.6861382,1030.0,5.0,78.2,0.3,MROW,Elevated
46077,44.37720910746641,-97.4771842298993,5210.0,5.0,78.2,1.5,MROW,Elevated
46079,44.015971187613104,-97.09719452288198,11052.0,75.0,78.2,12.4,MROW,High
46081,44.46121097876871,-103.83447234530925,26574.0,75.0,50.7,6.7,RMPA,Elevated
46083,43.43703048536595,-96.74755863824042,68286.0,75.0,78.2,12.0,MROW,High
46085,43.93299481468927,-99.79089151389283,3717.0,5.0,78.2,2.6,MROW,Elevated
46087,43.679794665003485,-97.3705941156254,5732.0,5.0,78.2,3.4,MROW,Elevated
46089,45.7842491,-99.2114212,2278.0,5.0,78.2,2.6,MROW,Elevated
46091,45.7370443,-97.5808695,4355.0,5.0,78.2,3.8,MROW,Elevated
46093,44.36115166849192,-103.24390490481315,30297.0,75.0,50.7,10.7,RMPA,Elevated
46095,43.5813343,-100.7552096,2043.0,5.0,78.2,6.4,MROW,Elevated
46097,44.0215411,-97.608122,2299.0,5.0,78.2,1.7,MROW,Elevated
46099,43.557934234986,-96.73564578017518,200689.0,75.0,78.2,36.0,MROW,High
46101,44.03528854407471,-96.6415601430895,6371.0,75.0,78.2,16.8,MROW,High
46102,43.25654834259219,-102.52655702988841,13587.0,5.0,78.2,12.4,MROW,Elevated
46103,44.056052575097475,-103.20917354395345,112081.0,75.0,50.7,26.0,RMPA,Elevated
46105,45.4833865,-102.4679947,3058.0,5.0,78.2,3.8,MROW,Elevated
46107,45.0527131,-99.9620034,2430.0,5.0,78.2,1.3,MROW,Elevated
46109,45.60673144301791,-96.96451764430705,10219.0,5.0,78.2,12.8,MROW,Elevated
46111,44.0189419,-98.0917093,2370.0,5.0,78.2,2.4,MROW,Elevated
46115,44.91042981263728,-98.4265191767967,6283.0,5.0,78.2,7.4,MROW,Elevated
46117,44.4139844,-100.7478218,3012.0,5.0,78.2,0.8,MROW,Elevated
46119,44.7223248,-100.1313985,1481.0,5.0,78.2,3.8,MROW,Elevated
46121,43.196122030722044,-100.78511825088955,9293.0,5.0,78.2,10.4,MROW,Elevated
46123,43.294220303245936,-99.79260090206992,5607.0,5.0,78.2,7.1,MROW,Elevated
46125,43.31846748372093,-97.15027768065363,8772.0,5.0,78.2,10.8,MROW,Elevated
46127,42.68932289034642,-96.60940952817278,16916.0,75.0,78.2,11.4,MROW,High
46129,45.50425788980747,-100.27095872409706,5298.0,5.0,78.2,3.4,MROW,Elevated
46135,42.911512735501944,-97.39607246575346,23379.0,5.0,78.2,22.4,MROW,Elevated
46137,44.9897638,-101.6608274,2410.0,5.0,78.2,2.8,MROW,Elevated
47001,36.07923735527981,-84.18054017514096,78175.0,50.0,39.6,42.0,SRTV,Moderate
47003,35.515728534138546,-86.45944230693698,51291.0,75.0,39.6,46.1,SRTV,Elevated
47005,36.07443058655004,-88.0748317298613,15948.0,5.0,39.6,30.5,SRTV,Moderate
47007,35.606637634062395,-85.18717186332775,14905.0,5.0,39.6,20.2,SRTV,Moderate
47009,35.7518212240194,-83.97529423562817,137747.0,5.0,39.6,32.7,SRTV,Moderate
47011,35.16905528663878,-84.85726113380346,109743.0,5.0,39.6,53.1,SRTV,Moderate
47013,36.3767019245375,-84.13344092106409,39568.0,50.0,39.6,35.2,SRTV,Moderate
47015,35.79633446761475,-86.06351231952505,14661.0,75.0,39.6,15.0,SRTV,Elevated
47017,36.022567152260976,-88.46127644927192,28461.0,50.0,39.6,21.0,SRTV,Moderate
47019,36.3196982603521,-82.19968511220594,56462.0,25.0,39.6,43.7,SRTV,Moderate
47021,36.27320872328916,-87.069774145998,41500.0,25.0,39.6,27.5,SRTV,Moderate
47023,35.4420181588242,-88.62733460619557,17452.0,50.0,39.6,24.7,SRTV,Moderate
47025,36.486900075221136,-83.62752925140082,32221.0,50.0,39.6,36.3,SRTV,Moderate
47027,36.54881003887941,-85.54123094406451,7621.0,50.0,39.6,17.9,SRTV,Moderate
47029,35.94298256932581,-83.16791485622322,36503.0,25.0,39.6,47.7,SRTV,Moderate
47031,35.457351239748895,-86.12249748496825,58940.0,75.0,39.6,35.8,SRTV,Elevated
47033,35.79594606711631,-89.11878486452542,13937.0,50.0,39.6,41.0,SRTV,Moderate
47035,35.95793589662237,-85.01191854347923,62529.0,50.0,39.6,25.9,SRTV,Moderate
47037,36.1383086339106,-86.74378162568841,709846.0,25.0,39.6,57.6,SRTV,Moderate
47039,35.60803782181059,-88.11202411133573,11499.0,5.0,39.6,15.6,SRTV,Moderate
47041,35.963397264483476,-85.82596835295296,20551.0,50.0,39.6,30.2,SRTV,Moderate
47043,36.106078703072626,-87.33757668892603,55197.0,25.0,39.6,23.5,SRTV,Moderate
47045,36.06623973855947,-89.35138289200356,36681.0,50.0,39.6,38.6,SRTV,Moderate
47047,35.20203915483086,-89.47479305064708,42653.0,5.0,39.6,33.1,SRTV,Moderate
47049,36.3559306995039,-84.93089396098327,18948.0,5.0,39.6,13.9,SRTV,Moderate
47051,35.193331712369464,-86.11782203353063,43478.0,5.0,39.6,23.8,SRTV,Moderate
47053,35.93446292110848,-88.86933515022366,50610.0,50.0,39.6,38.5,SRTV,Moderate
47055,35.19830036505485,-87.04165515272896,30442.0,5.0,39.6,33.9,SRTV,Moderate
47057,36.264688528037105,-83.4967898135574,23929.0,25.0,39.6,40.5,SRTV,Moderate
47059,36.17773169881977,-82.82865977111922,70919.0,25.0,39.6,46.3,SRTV,Moderate
47061,35.36105912183682,-85.7095396141832,13665.0,50.0,39.6,18.3,SRTV,Moderate
47063,36.21796330931925,-83.29427787009107,64930.0,25.0,39.6,64.7,SRTV,Elevated
47065,35.0947834057604,-85.20229918195253,370913.0,5.0,39.6,50.9,SRTV,Moderate
47067,36.531174730353456,-83.22134589437134,6790.0,50.0,39.6,38.2,SRTV,Moderate
47069,35.233015488110844,-89.01244060211278,25477.0,50.0,39.6,27.0,SRTV,Moderate
47071,35.207721872589914,-88.22067003928738,26939.0,5.0,39.6,25.4,SRTV,Moderate
47073,36.46439577429759,-82.8810703319645,57446.0,25.0,39.6,45.4,SRTV,Moderate
47075,35.59469384643504,-89.27178786698782,17672.0,50.0,39.6,48.7,SRTV,Elevated
47077,35.65672163209346,-88.40102718008974,27906.0,5.0,39.6,26.9,SRTV,Moderate
47079,36.32023947075591,-88.30461980259663,32345.0,5.0,39.6,29.3,SRTV,Moderate
47081,35.84852590279439,-87.39541474853299,25229.0,75.0,39.6,20.0,SRTV,Elevated
47083,36.28644040565538,-87.73804921917602,8293.0,5.0,39.6,24.6,SRTV,Moderate
47085,36.073995742345595,-87.7785338100691,19074.0,75.0,39.6,29.9,SRTV,Elevated
47087,36.33431606620098,-85.63533075901294,11882.0,50.0,39.6,16.3,SRTV,Moderate
47089,36.06638685982986,-83.45542086893138,55835.0,25.0,39.6,44.5,SRTV,Moderate
47091,36.44365544586953,-81.84196133989416,18073.0,25.0,39.6,14.4,SRTV,Moderate
47093,35.97199004212239,-83.9912783207511,487401.0,5.0,39.6,46.7,SRTV,Moderate
47095,36.35282449654759,-89.45734791615168,6691.0,5.0,39.6,49.5,SRTV,Moderate
47097,35.775189744864235,-89.54675035344658,24933.0,50.0,39.6,43.5,SRTV,Moderate
47099,35.23817314952451,-87.35313224958237,44901.0,5.0,39.6,27.1,SRTV,Moderate
47101,35.55682272000939,-87.54308120221407,12784.0,75.0,39.6,10.3,SRTV,Elevated
47103,35.1026701393885,-86.57563417320641,35617.0,5.0,39.6,35.1,SRTV,Moderate
47105,35.760602706874174,-84.28692193686116,56996.0,5.0,39.6,42.5,SRTV,Moderate
47107,35.41912060506696,-84.60153811707667,54135.0,5.0,39.6,43.7,SRTV,Moderate
47109,35.18572999638298,-88.5505621420803,25933.0,50.0,39.6,25.3,SRTV,Moderate
47111,36.53307517728841,-86.01886808015239,25793.0,50.0,39.6,25.6,SRTV,Moderate
47113,35.65340888129292,-88.8233045326262,98845.0,50.0,39.6,52.4,SRTV,Elevated
47115,35.10678571850052,-85.6017116538238,29010.0,5.0,39.6,46.1,SRTV,Moderate
47117,35.49968013815342,-86.77472455811103,35276.0,75.0,39.6,25.5,SRTV,Elevated
47119,35.63536013208334,-87.03131696984921,104855.0,75.0,39.6,25.4,SRTV,Elevated
47121,35.50173046084429,-84.82060034561832,13076.0,5.0,39.6,43.5,SRTV,Moderate
47123,35.50989471452587,-84.3384410701343,47054.0,5.0,39.6,34.9,SRTV,Moderate
47125,36.555810505147896,-87.34209095224323,227957.0,75.0,39.6,37.9,SRTV,Elevated
47127,35.27721048569052,-86.35471795328348,6611.0,5.0,39.6,14.6,SRTV,Moderate
47129,36.10875885510782,-84.60270300376217,21193.0,50.0,39.6,23.2,SRTV,Moderate
47131,36.38713526041216,-89.09004774973525,30570.0,50.0,39.6,43.9,SRTV,Moderate
47133,36.355934195005915,-85.32981270443112,22807.0,50.0,39.6,18.9,SRTV,Moderate
47135,35.66357268168438,-87.87930365715457,8561.0,5.0,39.6,10.9,SRTV,Moderate
47137,36.57217937273805,-85.07516865881566,5062.0,50.0,39.6,7.4,SRTV,Moderate
47139,35.11769225795956,-84.54063081451682,17702.0,5.0,39.6,30.1,SRTV,Moderate
47141,36.157489147033154,-85.50536342159984,81366.0,50.0,39.6,34.1,SRTV,Moderate
47143,35.562755033403405,-84.96281564159975,33299.0,5.0,39.6,41.4,SRTV,Moderate
47145,35.876286526103335,-84.52821113485285,54403.0,50.0,39.6,41.1,SRTV,Moderate
47147,36.48999116858703,-86.8276831691192,74291.0,75.0,39.6,36.0,SRTV,Elevated
47149,35.887210909466965,-86.45246778709154,351591.0,75.0,39.6,47.4,SRTV,Elevated
47151,36.45902055747644,-84.5179611442059,21969.0,5.0,39.6,14.6,SRTV,Moderate
47153,35.35764151155464,-85.39169674144233,16409.0,5.0,39.6,25.7,SRTV,Moderate
47155,35.86216506470009,-83.57601298446586,98802.0,25.0,39.6,35.2,SRTV,Moderate
47157,35.13071586237076,-89.88569050467717,922195.0,5.0,39.6,66.8,SRTV,Elevated
47159,36.23791635424342,-85.96948510615503,20196.0,5.0,39.6,23.7,SRTV,Moderate
47161,36.47672711916445,-87.80883760563857,13859.0,5.0,39.6,20.6,SRTV,Moderate
47163,36.528651730975064,-82.3950024531062,159693.0,25.0,39.6,49.3,SRTV,Moderate
47165,36.39899550520862,-86.53360296500476,200553.0,5.0,39.6,35.4,SRTV,Moderate
47167,35.48472994996496,-89.75842468631905,61339.0,50.0,58.2,41.9,SRMV,Elevated
47169,36.37345280101652,-86.21209855440829,11805.0,5.0,39.6,13.5,SRTV,Moderate
47171,36.14210253905731,-82.39208358818853,17779.0,25.0,39.6,41.1,SRTV,Moderate
47173,36.25633337134203,-83.82247252460692,20141.0,50.0,39.6,34.0,SRTV,Moderate
47175,35.70725811641507,-85.45860877820883,6293.0,50.0,39.6,14.7,SRTV,Moderate
47177,35.694517536852864,-85.80074048678394,41587.0,50.0,39.6,22.7,SRTV,Moderate
47179,36.32421137202527,-82.43708134544882,134693.0,25.0,39.6,40.6,SRTV,Moderate
47181,35.24535756729431,-87.76414456873233,16251.0,75.0,39.6,15.2,SRTV,Elevated
47183,36.29441900604691,-88.77250736864237,32959.0,50.0,39.6,34.4,SRTV,Moderate
47185,35.93987916655741,-85.48293199379006,27764.0,50.0,39.6,27.8,SRTV,Moderate
47187,35.90926684644889,-86.84552195419059,254609.0,25.0,39.6,12.0,SRTV,Moderate
47189,36.20003938084149,-86.40542253786523,153587.0,5.0,39.6,28.8,SRTV,Moderate
48001,31.771950937952436,-95.66747335686132,57825.0,5.0,58.2,36.3,SRMV,Moderate
48003,32.29833966628686,-102.55647136326357,18518.0,95.0,55.3,29.3,SPSO,High
48005,31.304499128746052,-94.71640885989032,86791.0,25.0,58.2,54.1,SRMV,Elevated
48007,28.03600131917461,-97.07649572696448,24449.0,5.0,56.0,42.2,ERCT,Moderate
48009,33.647035675681245,-98.62319727440268,8734.0,5.0,56.0,19.1,ERCT,Moderate
48011,34.964179,-101.3566363,1883.0,95.0,56.0,12.5,ERCT,High
48013,29.00539325825642,-98.56755486716948,50058.0,95.0,56.0,37.0,ERCT,High
48015,29.85920324016019,-96.21759061295982,30712.0,5.0,58.2,35.2,SRMV,Moderate
48017,34.16109288117546,-102.79918380407426,7044.0,95.0,55.3,18.7,SPSO,High
48019,29.69038964611144,-99.06639894724367,21589.0,75.0,56.0,16.4,ERCT,High
48021,30.140137524563826,-97.36067141474844,102370.0,50.0,56.0,36.5,ERCT,Elevated
48023,33.682837524191676,-99.0897210148777,3464.0,5.0,56.0,16.8,ERCT,Moderate
48025,28.385831522603233,-97.69885397246725,31000.0,5.0,56.0,37.7,ERCT,Moderate
48027,31.08010301914874,-97.58497452679536,379811.0,50.0,56.0,57.5,ERCT,Elevated
48029,29.485591860802884,-98.53378101593556,2037344.0,75.0,56.0,59.7,ERCT,High
48031,30.17094754142239,-98.4121897756794,12008.0,50.0,56.0,11.1,ERCT,Elevated
48033,32.7385899,-101.439199,723.0,95.0,56.0,1.1,ERCT,High
48035,31.870133758508572,-97.56450726190711,18546.0,25.0,56.0,22.4,ERCT,Moderate
48037,33.44018682958481,-94.20433073532156,92321.0,25.0,55.3,51.5,SPSO,Elevated
48039,29.353704861370634,-95.38717550947868,381650.0,50.0,56.0,52.9,ERCT,Elevated
48041,30.62128072838895,-96.32640473623722,237980.0,5.0,56.0,48.8,ERCT,Elevated
48043,30.180869589433637,-103.52829387389727,9464.0,95.0,56.0,9.0,ERCT,High
48045,34.5251725,-101.205893,1223.0,95.0,56.0,13.9,ERCT,High
48047,27.153330729927,-98.16928876231201,6987.0,75.0,56.0,34.6,ERCT,High
48049,31.72875085139709,-98.99884611881517,38294.0,50.0,56.0,35.9,ERCT,Elevated
48051,30.483492229333773,-96.63314949389634,18327.0,5.0,56.0,28.1,ERCT,Moderate
48053,30.687459886383753,-98.23617816665849,51064.0,50.0,56.0,21.0,ERCT,Elevated
48055,29.856665896121566,-97.67535730657893,47184.0,75.0,56.0,45.2,ERCT,High
48057,28.571754055935916,-96.61724314636673,19921.0,25.0,56.0,57.3,ERCT,Elevated
48059,32.340793655960624,-99.43500985179503,14017.0,50.0,56.0,11.1,ERCT,Elevated
48061,26.049112609929075,-97.55814141713762,423192.0,95.0,56.0,58.8,ERCT,High
48063,32.985056020708186,-94.98456227130364,12652.0,5.0,55.3,49.6,SPSO,Elevated
48065,35.403730016097896,-101.35488918806742,5802.0,95.0,55.3,7.7,SPSO,High
48067,33.08171747842348,-94.29114611303937,28582.0,5.0,55.3,32.8,SPSO,Moderate
48069,34.52074482632369,-102.28980129833073,7328.0,95.0,55.3,28.4,SPSO,High
48071,29.790620809227693,-94.76191817831906,49178.0,50.0,58.2,57.4,SRMV,Elevated
48073,31.91702468526093,-95.21664688635475,51143.0,25.0,56.0,50.2,ERCT,Elevated
48075,34.448609855640875,-100.20795444660367,6772.0,95.0,56.0,21.1,ERCT,High
48077,33.83510142333204,-98.20101615190849,10402.0,5.0,56.0,12.7,ERCT,Moderate
48079,33.6084401,-102.830449,2520.0,95.0,55.3,42.2,SPSO,High
48081,31.896998370739066,-100.50067799717397,3315.0,25.0,56.0,20.6,ERCT,Moderate
48083,31.78744268428848,-99.42545648083194,7765.0,50.0,56.0,25.1,ERCT,Elevated
48085,33.118567899647765,-96.68869168915315,1116601.0,75.0,56.0,36.4,ERCT,High
48087,34.9633577,-100.2721351,2733.0,95.0,56.0,14.9,ERCT,High
48089,29.65753532390528,-96.53374634951935,20736.0,50.0,56.0,28.1,ERCT,Elevated
48091,29.76816491663745,-98.22399116053379,174552.0,75.0,56.0,27.5,ERCT,High
48093,31.975458512360362,-98.57252730582047,13786.0,50.0,56.0,24.1,ERCT,Elevated
48095,31.3188831,-99.8636485,3301.0,75.0,56.0,7.1,ERCT,High
48097,33.63012211847055,-97.15195645014025,42473.0,75.0,56.0,44.1,ERCT,High
48099,31.244608762474325,-97.82938302906382,83772.0,50.0,56.0,32.6,ERCT,Elevated
48101,34.0919063,-100.2764416,1302.0,50.0,56.0,14.7,ERCT,Elevated
48103,31.4227965,-102.4877739,4623.0,85.0,56.0,37.0,ERCT,High
48105,30.7175316,-101.4042113,2881.0,85.0,56.0,19.7,ERCT,High
48107,33.610312624921136,-101.31964056832756,5072.0,95.0,56.0,18.5,ERCT,High
48109,31.4459085,-104.5269447,2181.0,95.0,21.8,20.9,AZNM,High
48111,36.123887426629544,-102.52594655468363,7180.0,95.0,55.3,32.9,SPSO,High
48113,32.80870543980481,-96.78801152358295,2603816.0,25.0,56.0,70.1,ERCT,High
48115,32.74932788025344,-101.9468246446251,12311.0,95.0,55.3,32.2,SPSO,High
48117,34.850537516065344,-102.44388128997413,18487.0,95.0,55.3,49.2,SPSO,High
48119,33.3716489202058,-95.67378186776426,5345.0,25.0,56.0,20.0,ERCT,Moderate
48121,33.12060447059306,-97.01749859639395,945644.0,75.0,56.0,38.4,ERCT,High
48123,29.100320584198865,-97.31981927300885,19853.0,75.0,56.0,36.1,ERCT,High
48125,33.6153628,-100.78761730000001,1641.0,95.0,56.0,13.4,ERCT,High
48127,28.489525640813437,-99.86157864483444,8507.0,85.0,56.0,44.5,ERCT,High
48129,34.94319816800977,-100.86009215158407,3276.0,95.0,56.0,11.4,ERCT,High
48131,27.805174257125397,-98.46474941162784,9824.0,75.0,56.0,31.6,ERCT,High
48133,32.35608087925025,-98.82793816621088,17846.0,50.0,56.0,21.4,ERCT,Elevated
48135,31.868845112072478,-102.39622759007467,163206.0,95.0,56.0,60.0,ERCT,High
48137,29.9859327,-100.30739970000002,1392.0,5.0,56.0,14.7,ERCT,Moderate
48139,32.4260489231274,-96.82749126699532,203927.0,5.0,56.0,46.4,ERCT,Elevated
48141,31.78484171830689,-106.36252109809155,866275.0,95.0,21.8,66.3,AZNM,High
48143,32.217048581456396,-98.2335938349818,43244.0,25.0,56.0,30.3,ERCT,Moderate
48145,31.25486934890699,-96.95288338208226,17063.0,25.0,56.0,42.7,ERCT,Moderate
48147,33.563237963477064,-96.17356857699076,36525.0,5.0,56.0,32.7,ERCT,Moderate
48149,29.865962907719002,-96.91050708839548,24783.0,50.0,56.0,18.6,ERCT,Elevated
48151,32.75625499535646,-100.39549115419271,3661.0,75.0,56.0,7.8,ERCT,High
48153,34.036513157990186,-101.29961725406116,5294.0,95.0,56.0,17.7,ERCT,High
48155,33.9633063,-99.8168285,1079.0,50.0,56.0,10.2,ERCT,Elevated
48157,29.620093834608895,-95.68851783158482,859721.0,5.0,56.0,51.1,ERCT,Elevated
48159,33.12984511270671,-95.2207821847762,10522.0,5.0,55.3,31.3,SPSO,Moderate
48161,31.706331852425173,-96.19993501979894,19813.0,5.0,56.0,25.7,ERCT,Moderate
48163,28.855959329352352,-99.13044746959928,18019.0,95.0,56.0,35.2,ERCT,High
48165,32.72516754668554,-102.62801531615332,21904.0,95.0,55.3,28.8,SPSO,High
48167,29.430353537266473,-95.01875142065224,354721.0,50.0,56.0,54.5,ERCT,Elevated
48169,33.193734328426864,-101.32852996772121,5435.0,95.0,56.0,24.3,ERCT,High
48171,30.315741173310787,-98.91073794251594,27202.0,50.0,56.0,17.0,ERCT,Elevated
48173,31.8680062,-101.5214944,1070.0,75.0,56.0,7.2,ERCT,High
48175,28.708929850620063,-97.37596269073916,7096.0,75.0,56.0,40.7,ERCT,High
48177,29.504758039162105,-97.4674185116639,19764.0,75.0,56.0,44.5,ERCT,High
48179,35.5147922675879,-100.93267893912473,21131.0,25.0,56.0,37.6,ERCT,Moderate
48181,33.645471922335496,-96.62622035154185,139988.0,5.0,56.0,45.9,ERCT,Elevated
48183,32.50000556712878,-94.78802743322673,124860.0,50.0,55.3,63.5,SPSO,Elevated
48185,30.424354674023373,-96.00651484292841,30385.0,5.0,56.0,45.0,ERCT,Moderate
48187,29.60388019151081,-98.10406597861595,178368.0,75.0,56.0,44.5,ERCT,High
48189,34.15262685992184,-101.7597417755612,32247.0,95.0,56.0,44.9,ERCT,High
48191,34.502425,-100.707457,2827.0,95.0,56.0,19.4,ERCT,High
48193,31.749249200877408,-98.09387011762037,8320.0,50.0,56.0,19.7,ERCT,Elevated
48195,36.23409102890777,-101.31470252769336,5182.0,50.0,55.3,22.9,SPSO,Elevated
48197,34.2899036,-99.7456973,3529.0,95.0,56.0,28.4,ERCT,High
48199,30.304827117620704,-94.27291020360497,57126.0,25.0,58.2,40.8,SRMV,Moderate
48201,29.81883848766095,-95.4282913525536,4758579.0,50.0,56.0,73.5,ERCT,High
48203,32.533431895316454,-94.42383467321851,69584.0,50.0,55.3,51.3,SPSO,Elevated
48205,35.8402444,-102.6100473,5307.0,95.0,55.3,10.0,SPSO,High
48207,33.185730869944344,-99.71748970082308,5390.0,75.0,56.0,14.5,ERCT,High
48209,30.011187837469638,-97.93083082833964,256429.0,75.0,56.0,36.0,ERCT,High
48211,35.8159564,-100.2792102,3311.0,25.0,55.3,9.8,SPSO,Moderate
48213,32.24584856668698,-95.89625664770485,83658.0,50.0,56.0,36.0,ERCT,Elevated
48215,26.236729159951228,-98.18248085198519,880921.0,95.0,56.0,64.3,ERCT,High
48217,31.99722959201123,-97.16450274934496,36664.0,25.0,56.0,40.1,ERCT,Moderate
48219,33.58645151723142,-102.35082490752431,21455.0,95.0,55.3,36.6,SPSO,High
48221,32.43139949030188,-97.76606219219725,64198.0,25.0,56.0,23.6,ERCT,Moderate
48223,33.127118928518655,-95.58334934938425,37351.0,25.0,56.0,38.4,ERCT,Moderate
48225,31.307222148865804,-95.44003367248092,22042.0,5.0,58.2,36.4,SRMV,Moderate
48227,32.246510163319954,-101.45806525403493,33127.0,95.0,56.0,44.4,ERCT,High
48229,31.4508678,-105.3775489,3331.0,85.0,21.8,26.2,AZNM,High
48231,33.08524802314687,-96.10081297032285,104917.0,50.0,56.0,41.1,ERCT,Elevated
48233,35.6860933755548,-101.42769149407091,20413.0,25.0,55.3,44.1,SPSO,Moderate
48235,31.3034241,-100.9813037,1432.0,75.0,56.0,8.4,ERCT,High
48237,33.194519671958716,-98.12218243380639,8623.0,95.0,56.0,33.6,ERCT,High
48239,28.942110236701808,-96.59900482099,15081.0,25.0,56.0,49.5,ERCT,Elevated
48241,30.73804047588014,-94.00540184391521,32807.0,25.0,58.2,49.0,SRMV,Elevated
48243,30.6253574,-104.19187300000002,1740.0,85.0,56.0,9.1,ERCT,High
48245,30.01094179790855,-94.06689535837984,253939.0,25.0,58.2,73.5,SRMV,High
48247,27.14795515197,-98.72173434777484,4797.0,85.0,56.0,28.8,ERCT,High
48249,27.75142500917325,-98.05777709837724,38863.0,75.0,56.0,47.7,ERCT,High
48251,32.435799887839224,-97.3291551135743,188820.0,5.0,56.0,51.2,ERCT,Elevated
48253,32.704228068103966,-99.80779260207515,19968.0,75.0,56.0,18.9,ERCT,High
48255,28.85066699700385,-97.87245992607293,14819.0,75.0,56.0,41.8,ERCT,High
48257,32.671751947126026,-96.36269045683754,160718.0,50.0,56.0,46.7,ERCT,Elevated
48259,29.849294776685614,-98.70482620817968,46971.0,75.0,56.0,13.0,ERCT,High
48261,26.895615900000845,-97.68950419999297,52.0,85.0,56.0,23.1,ERCT,High
48263,33.1847797,-100.76971990000001,727.0,95.0,56.0,8.2,ERCT,High
48265,30.036794745011854,-99.18140056204123,53166.0,75.0,56.0,26.3,ERCT,High
48267,30.484056925625715,-99.75956708105193,4355.0,5.0,56.0,12.0,ERCT,Moderate
48269,33.6142675,-100.2453455,189.0,50.0,56.0,3.5,ERCT,Elevated
48271,29.3470865,-100.4177003,3140.0,95.0,56.0,9.1,ERCT,High
48273,27.49449907790982,-97.83802490292554,30629.0,75.0,56.0,52.4,ERCT,High
48275,33.541544298073454,-99.67580660840939,3322.0,25.0,56.0,12.0,ERCT,Moderate
48277,33.681391122478736,-95.53292127783442,50421.0,5.0,56.0,41.6,ERCT,Moderate
48279,34.01854970386255,-102.29725085552943,12919.0,95.0,55.3,21.8,SPSO,High
48281,31.097773117406927,-98.12338495484892,22267.0,50.0,56.0,23.4,ERCT,Elevated
48283,28.384382518773396,-99.15748098561397,6946.0,25.0,56.0,49.3,ERCT,Elevated
48285,29.394208392992827,-97.02280172387553,20479.0,25.0,56.0,29.8,ERCT,Moderate
48287,30.25590691728798,-96.98170447064668,17758.0,5.0,56.0,36.5,ERCT,Moderate
48289,31.290958936833263,-96.01815397048199,16067.0,5.0,58.2,27.4,SRMV,Moderate
48291,30.15582183544029,-94.91593742465321,97993.0,50.0,58.2,59.4,SRMV,Elevated
48293,31.587798279175114,-96.54147086993947,22185.0,5.0,56.0,34.3,ERCT,Moderate
48295,36.31771611551955,-100.33758854161519,2964.0,50.0,55.3,12.1,SPSO,Elevated
48297,28.340989868376433,-98.07401668124685,11444.0,5.0,56.0,43.6,ERCT,Moderate
48299,30.67269132740902,-98.53194495958422,22011.0,5.0,56.0,17.4,ERCT,Moderate
48301,31.8449361,-103.56122930000001,54.0,95.0,55.3,12.0,SPSO,High
48303,33.551576880161974,-101.89404396549668,314633.0,95.0,56.0,37.6,ERCT,High
48305,33.18528328491264,-101.80730927687934,5667.0,95.0,56.0,15.0,ERCT,High
48307,31.1352623103503,-99.34290120113666,7565.0,85.0,56.0,19.3,ERCT,High
48309,31.538764446203082,-97.17747018483381,263608.0,25.0,56.0,56.5,ERCT,Elevated
48311,28.384921999999996,-98.57885290000002,623.0,5.0,56.0,17.0,ERCT,Moderate
48313,30.966988597266838,-95.90592435210367,13574.0,5.0,58.2,36.1,SRMV,Moderate
48315,32.79222165064894,-94.42770267064971,9631.0,5.0,55.3,43.2,SPSO,Moderate
48317,32.24190244489485,-101.85377766533459,5230.0,95.0,56.0,32.3,ERCT,High
48319,30.729790631435076,-99.23606273371297,3951.0,5.0,56.0,11.4,ERCT,Moderate
48321,28.912637350457622,-95.98603262808489,36274.0,50.0,56.0,51.5,ERCT,Elevated
48323,28.726045157067677,-100.44777399506995,57770.0,50.0,56.0,51.0,ERCT,Elevated
48325,29.321942194620274,-98.96807093817513,52419.0,95.0,56.0,24.9,ERCT,High
48327,30.8852677,-99.8588613,1964.0,85.0,56.0,12.6,ERCT,High
48329,31.996919600377854,-102.1015558508373,171496.0,95.0,56.0,48.4,ERCT,High
48331,30.759119240956945,-97.01125301521229,25268.0,50.0,56.0,31.9,ERCT,Elevated
48333,31.45275629388754,-98.60204104253961,4499.0,50.0,56.0,7.9,ERCT,Elevated
48335,32.37166060970073,-100.8686963092582,8989.0,95.0,56.0,22.2,ERCT,High
48337,33.63760586624109,-97.76592533195998,20599.0,75.0,56.0,30.9,ERCT,High
48339,30.23043809618526,-95.46001582733405,654722.0,50.0,58.2,46.1,SRMV,Elevated
48341,35.88715700216634,-101.9383196653789,21234.0,50.0,55.3,46.3,SPSO,Elevated
48343,33.084673478741465,-94.72839474814324,12014.0,5.0,55.3,42.1,SPSO,Moderate
48345,34.0578993,-100.7931519,1267.0,95.0,56.0,5.7,ERCT,High
48347,31.620285574021906,-94.6369424839861,64897.0,25.0,55.3,46.2,SPSO,Elevated
